@id	@type	@lat	@lon	name	highway	lanes	maxspeed	oneway
5671774	way	40.7345484	-73.9862762	3rd Avenue	primary	7	25 mph	
5671775	way	40.8078214	-73.9319069	Third Avenue Bridge	primary	5	25 mph	yes
5671779	way	40.7549121	-73.9572799	West Loop Road	unclassified	1	15 mph	yes
5671780	way	40.8163045	-73.9439784	West 136th Street	residential			yes
5671781	way	40.8207825	-73.9546079	West 136th Street	residential			yes
5671786	way	40.7896661	-73.9697901	West 91st Street	residential	1	5 mph	yes
5671788	way	40.8541379	-73.9296655	West 189th Street	residential			yes
5671789	way	40.8554638	-73.9337873	West 189th Street	residential		20 mph	yes
5671799	way	40.7325832	-73.9983089	MacDougal Street	residential	1	25 mph	yes
5671801	way	40.7715675	-73.9922867	West 58th Street	unclassified	2		no
5671810	way	40.7693390	-73.9949357	West 54th Street	secondary	1	25 mph	yes
5671811	way	40.7925853	-73.9470362	East 106th Street	secondary	1	25 mph	yes
5671914	way	40.8139341	-73.9521994	West 129th Street	residential			
5671916	way	40.8096232	-73.9419723	West 129th Street	residential			yes
5671918	way	40.8129430	-73.9498255	West 129th Street	residential			yes
5671920	way	40.7173504	-73.9879177	Norfolk Street	primary	1	25 mph	yes
5671921	way	40.8302599	-73.9438760	West 153rd Street	residential			yes
5671928	way	40.7134116	-73.9937949	Forsyth Street	residential	1	20 mph	yes
5671945	way	40.7707437	-73.9478266	East End Avenue	residential	4		
5671964	way	40.8572760	-73.9250439	Fort George Avenue	secondary	2	25 mph	no
5671973	way	40.7328959	-74.0019664	Barrow Street	residential	1	25 mph	yes
5671994	way	40.8349037	-73.9455342	Edward M. Morgan Place	secondary	4		no
5671998	way	40.8483317	-73.9375191	West 178th Street	secondary	3		yes
5672001	way	40.7336111	-74.0005180	Gay Street	residential		25 mph	yes
5672006	way	40.7029998	-74.0129860	Whitehall Street	residential	1	20 mph	yes
5672027	way	40.7088822	-74.0135468	Carlisle Street	residential	1	20 mph	yes
5672032	way	40.8014120	-73.9344335	East 123rd Street	residential			yes
5672036	way	40.7579410	-73.9815883	West 47th Street	residential	1	25 mph	yes
5672040	way	40.7306684	-73.9988400	Washington Square South	residential	1	25 mph	yes
5672050	way	40.8593563	-73.9310428	Nagle Avenue	primary	3		
5672052	way	40.8378996	-73.9442854	West 162nd Street	residential			yes
5672053	way	40.8353556	-73.9388172	West 162nd Street	residential			yes
5672060	way	40.7102972	-73.9941157	Market Slip	residential	2	20 mph	no
5672063	way	40.8077724	-73.9592597	West 118th Street	residential			yes
5672065	way	40.8059766	-73.9550122	West 118th Street	residential			yes
5672068	way	40.7928701	-73.9675310	West 96th Street	secondary	6		
5672073	way	40.7347601	-74.0040645	Charles Street	residential		20 mph	yes
5672076	way	40.7109693	-73.9814661	South Street	residential	1	25 mph	yes
5672093	way	40.7146949	-73.9795885	Lewis Street	residential	2	25 mph	
5672094	way	40.7603058	-73.9516226		tertiary_link		15 mph	yes
5672096	way	40.7691408	-73.9419712	East Road	unclassified	2	15 mph	
5672099	way	40.7557310	-73.9543427	East Loop Road	unclassified	1	15 mph	yes
5672107	way	40.7807502	-73.9447430	East 93rd Street	residential			no
5672110	way	40.7173773	-74.0068936	Worth Street	residential	2	20 mph	
5672118	way	40.7587992	-73.9739189	East 52nd Street	residential	1	25 mph	yes
5672120	way	40.7987877	-73.9697432	West 102nd Street	residential	1	25 mph	yes
5672122	way	40.7957902	-73.9626304	West 102nd Street	residential			yes
5672129	way	40.7154012	-73.9768526	Delancey Street	residential		25 mph	yes
5672135	way	40.7716532	-73.9469640	East 81st Street	residential			
5672138	way	40.7281646	-73.9988708	LaGuardia Place	residential	2	25 mph	
5672142	way	40.7562418	-73.9990904	West 36th Street	secondary	2	25 mph	yes
5672146	way	40.7060828	-74.0137882	Morris Street	residential	1	20 mph	yes
5672148	way	40.7065697	-74.0155285	Morris Street	residential	2	20 mph	
5672149	way	40.7542508	-73.9786876	East 44th Street	residential	1		yes
5672151	way	40.7506196	-73.9700661	East 44th Street	residential	1		yes
5672155	way	40.7518700	-73.9810226	East 40th Street	residential			yes
5672159	way	40.7335413	-74.0020971	Grove Street	residential	1	25 mph	yes
5672161	way	40.8346839	-73.9393186	Sylvan Terrace	residential			
5672168	way	40.7186797	-74.0061611	Franklin Street	residential	1	20 mph	yes
5672173	way	40.7530430	-73.9650060	Beekman Place	residential			yes
5672176	way	40.7331399	-73.9899380	4th Avenue	primary	2	25 mph	yes
5672178	way	40.7302349	-73.9906158	4th Avenue	residential	1	25 mph	yes
5672180	way	40.7864067	-73.9740981	West 85th Street	residential			yes
5672183	way	40.7232870	-73.9805774	East 5th Street	residential		20 mph	
5672184	way	40.7262978	-73.9878006	East 5th Street	residential		25 mph	yes
5672187	way	40.7243704	-73.9832411	East 5th Street	residential		20 mph	yes
5672190	way	40.7436007	-73.9751993	East 33rd Street	unclassified		25 mph	no
5672195	way	40.8005682	-73.9506760	Malcolm X Boulevard	secondary	2		yes
5672211	way	40.7394032	-73.9884534	East 21st Street	residential	1	25 mph	yes
5672214	way	40.7243752	-73.9958223	Jersey Street	service		25 mph	yes
5672217	way	40.8678210	-73.9236159	Cooper Street	residential		20 mph	yes
5672262	way	40.7885560	-73.9532709	East 98th Street	residential			yes
5672264	way	40.8573029	-73.9290846	Fairview Avenue	tertiary	2		
5672273	way	40.7429594	-73.9889653	West 25th Street	residential	1	25 mph	yes
5672275	way	40.7151624	-73.9802947	Cannon Street	service		25 mph	
5672284	way	40.8674708	-73.9266430	Payson Avenue	residential		20 mph	yes
5672290	way	40.7650136	-73.9727912	Doris C. Freedman Place	secondary	2	25 mph	yes
5672303	way	40.7951044	-73.9392357	East 113th Street	residential			
5672309	way	40.8172560	-73.9557035	Old Broadway	residential	2		
5672315	way	40.7802579	-73.9814656	West 74th Street	residential			yes
